#CARRERA;TICK;STEER_ANGLE;TRACK_POSITION;EPSILON;DIST_RACED;DIST_FROM_START_LINE;
9;245;3.0;0.373732;0.9900000002235174;38.513;13.5149;
9;246;3.0;0.379658;0.9900000002235174;38.8139;13.8158;
9;247;3.0;0.385738;0.9900000002235174;39.1146;14.1165;
9;248;3.0;0.391989;0.9900000002235174;39.4151;14.4169;
9;249;3.0;0.398383;0.9900000002235174;39.7154;14.7172;
9;250;3.0;0.404926;0.9900000002235174;40.0155;15.0173;
9;251;3.0;0.411648;0.9900000002235174;40.3154;15.3172;
9;252;3.0;0.418539;0.9900000002235174;40.615;15.6168;
9;253;3.0;0.425569;0.9900000002235174;40.9145;15.9163;
9;254;3.0;0.432749;0.9900000002235174;41.2137;16.2156;
9;255;3.0;0.440092;0.9900000002235174;41.5128;16.5146;
9;256;3.0;0.44763;0.9900000002235174;41.8115;16.8133;
9;257;3.0;0.455319;0.9900000002235174;42.11;17.1118;
9;258;3.0;0.463128;0.9900000002235174;42.4083;17.4101;
9;259;3.0;0.471113;0.9900000002235174;42.7064;17.7082;
9;260;3.0;0.479273;0.9900000002235174;43.0041;18.006;
9;261;3.0;0.487616;0.9900000002235174;43.3016;18.3034;
9;262;3.0;0.496097;0.9900000002235174;43.5988;18.6006;
9;263;3.0;0.504669;0.9900000002235174;43.8959;18.8977;
9;264;3.0;0.513464;0.9900000002235174;44.1927;19.1945;
9;265;3.0;0.522453;0.9900000002235174;44.489;19.4909;
9;266;3.0;0.531559;0.9900000002235174;44.7852;19.7871;
9;267;3.0;0.540825;0.9900000002235174;45.0812;20.083;
9;268;3.0;0.550248;0.9900000002235174;45.3768;20.3787;
9;269;3.0;0.559863;0.9900000002235174;45.6721;20.674;
9;270;3.0;0.569657;0.9900000002235174;45.967;20.9689;
9;271;3.0;0.579532;0.9900000002235174;46.2618;21.2636;
9;272;3.0;0.58956;0.9900000002235174;46.5564;21.5582;
9;273;3.0;0.599808;0.9900000002235174;46.8505;21.8523;
9;274;3.0;0.610214;0.9900000002235174;47.1442;22.1461;
9;275;3.0;0.62079;0.9900000002235174;47.4377;22.4395;
9;276;3.0;0.631478;0.9900000002235174;47.7309;22.7327;
9;277;3.0;0.64231;0.9900000002235174;48.0238;23.0257;
9;278;3.0;0.653365;0.9900000002235174;48.3163;23.3181;
9;279;3.0;0.664559;0.9900000002235174;48.6084;23.6102;
9;280;3.0;0.675884;0.9900000002235174;48.9002;23.9021;
9;281;3.0;0.687368;0.9900000002235174;49.1918;24.1936;
9;282;3.0;0.698992;0.9900000002235174;49.483;24.4848;
9;283;3.0;0.710831;0.9900000002235174;49.7737;24.7755;
9;284;3.0;0.722817;0.9900000002235174;50.064;25.0659;
9;285;3.0;0.734905;0.9900000002235174;50.3541;25.3559;
9;286;3.0;0.747164;0.9900000002235174;50.6437;25.6455;
9;287;3.0;0.75955;0.9900000002235174;50.9325;25.9343;
9;288;3.0;0.772122;0.9900000002235174;51.2204;26.2222;
9;289;3.0;0.784842;0.9900000002235174;51.5075;26.5093;
9;290;3.0;0.797654;0.9900000002235174;51.794;26.7959;
9;291;3.0;0.810609;0.9900000002235174;52.0797;27.0815;
9;292;3.0;0.823699;0.9900000002235174;52.3645;27.3663;
9;293;3.0;0.836955;0.9900000002235174;52.6485;27.6503;
9;294;3.0;0.85037;0.9900000002235174;52.9315;27.9334;
9;295;3.0;0.863871;0.9900000002235174;53.2141;28.2159;
9;296;3.0;0.877489;0.9900000002235174;53.4958;28.4976;
9;297;3.0;0.891256;0.9900000002235174;53.7766;28.7784;
9;298;3.0;0.905148;0.9900000002235174;54.0567;29.0585;
9;299;3.0;0.919198;0.9900000002235174;54.3358;29.3376;
9;300;3.0;0.933355;0.9900000002235174;54.6143;29.6161;
9;301;3.0;0.947606;0.9900000002235174;54.8921;29.8939;
9;302;3.0;0.962019;0.9900000002235174;55.1688;30.1707;
9;303;3.0;0.976542;0.9900000002235174;55.4449;30.4467;
9;304;3.0;0.991184;0.9900000002235174;55.7202;30.722;
